FileName,Content
2017-01-04_02-06-41_UTC.txt,Gonna miss this guy while I'm gone. #mybestfriend #Magill @cockerspanielworld
2017-02-14_22-24-04_UTC.txt,Happy Valentines Day to this one. Converted her to a Panthers fan for one day!
2017-04-26_22-03-59_UTC.txt,Not a bad way to spend a birthday. @bassproshops
2017-04-27_18-12-09_UTC.txt,Someone wants to go chase his 🎾 #Magill @nulopetfood
2017-04-30_07-27-27_UTC.txt,"Fun night on court with these guys helping out the RF Foundation. Thanks @rogerfederer for having me, I won't soon forget it. #IsThatBillGates #YesItIs #mikemccready #microsoft #PearlJam #Match4Africa"
2017-05-18_19-53-11_UTC.txt,Ciao Roma.
2017-06-26_20-03-11_UTC.txt,6/25/17. A day we will never forget. Bring on the next chapter. #ForeverAndEver
2017-07-01_21-25-41_UTC.txt,Supermarket sweep 🛒🤦‍♂️
2017-07-18_19-25-18_UTC.txt,"Magill and I Love our @nulopetfood fam! If you want your pets to lead a healthier lifestyle, this is the product for them. The absolute best! #imasouthpaw"
2017-08-24_15-35-50_UTC.txt,A little R&R with #Magill before heading to the big 🍎. 📷 @madkool13
2017-09-24_21-12-00_UTC.txt,To say #TeamWorld had fun this week would be an understatement. What a privilege to play in the first ever Laver Cup.  #Fellowship #JohnnyMac
2017-10-07_12-51-33_UTC.txt,🏯. #KeepPounding
2017-10-10_12-59-30_UTC.txt,"My number 1 fan @justinroberts2829 is in China on his 11th birthday and came to support me! Happy birthday, buddy! #GoDawgs"
2017-10-27_16-33-51_UTC.txt,"Pointe Du Hoc, the highest point between Utah and Omaha Beach, taken from the Germans by the elite Army Rangers on DDay after successfully scaling a 100ft cliff. #GreatestGeneration #America #Allies 🇺🇸 🇺🇸 🇺🇸"
2017-12-05_00-56-09_UTC.txt,12.2.17. The day I married the one for me @madkool13 . What an unbelievable weekend we had. Couldn’t have scripted it any better. #madaboutisner
2017-12-30_20-28-23_UTC.txt,"Do me a favor and help get @bassproshops @wondersofwildlife as the USA Today top new attraction for 2017. To vote, go to wondersofwildlife.org/vote  thanks!"
2018-01-02_03-20-07_UTC.txt,What a day at the 🌹 Bowl with my wife and great friends. Words cannot explain the game we witnessed. National championship bound. ITS GREAT TO BE A GEORGIA BULLDOG!! #godawgs
2018-02-20_22-02-02_UTC.txt,"Happy birthday, @nivenmorgan ! I’m gonna continue letting you dress me so my style can get on your level. Have the best day!"
2018-04-10_15-34-20_UTC.txt,Stressful week in Houston.
2018-04-23_17-25-18_UTC.txt,"🥂 to the Johnsons! Well done, @steviej345 , you’ll never get a better trophy in your life!"
2018-07-07_21-20-47_UTC.txt,Saturdays in London with family and friends 🦊 🍷 🥘i
2018-08-21_18-57-11_UTC.txt,Let’s go! Team 🌎 is ready to take on Europe in Chi Town. Who’s taking the good guys in this one? @lavercup
2018-09-18_18-42-15_UTC.txt,Life changed forever when this little one entered the world on 9/15/2018. Everyone say hello to the 8lb 1oz Hunter Grace Isner. Didn’t think it was possible to love something this much. My wife @madkool13 is doing amazing and will be the best mother ever. We are so blessed!
2018-09-24_17-28-32_UTC.txt,Can @lavercup be every week? We fought our asses off in Chicago but came up a little short.
2018-10-30_15-19-12_UTC.txt,"I’ve hit 404 aces at #AcesForAnimals events in the USA and through my partnership with @nulopetfood , that means over FOUR THOUSAND donated meals for shelter pets. Magill is hoping for a few more next year! #Magill #HealthierTogether"
2018-11-13_21-24-32_UTC.txt,"RIP Kyle. It’s hard to explain how much I loved you and how instrumental you were in making me who I am today. My heart and everyone who knew you is absolutely broken. You touched so many lives in the best possible way. You were a stud Florida Gator football player, me a Georgia Bulldog tennis player. Despite our crazy differences, we forged an inseparable bond. You were the most knowledgeable strength coach ever and the years we spent in the gym together allowed me to compete at the highest level. You were the best damn chef I’ve ever seen. I will miss so much the wings we’d cook together on NFL Sunday. More than anything, you were a friend, the best friend I could ever ask for. Kyle Steven Morgan, I love you bro. Gone but never forgotten."
2018-12-02_22-50-49_UTC.txt,It’s been one incredible year since this day. Here’s to many more. Love you!
