FileName,Content
2017-01-01_03-25-05_UTC.txt,And of course he best dancing squad @kryptonians
2017-01-02_21-06-23_UTC.txt,Sneak peek. ❤️It was a corn tortilla of course in case you were wondering.
2017-01-04_03-59-59_UTC.txt,Well there's nothing to lose and there's nothing to prove... @berleiaus @berleiusa
2017-01-06_12-48-57_UTC.txt,Can't resist a strong shoe game #nike
2017-01-08_01-48-12_UTC.txt,Can't wait to see this
2017-01-12_00-58-36_UTC.txt,"Sometimes we are all so serious and we forget to have fun - and I know that’s me a lot of the time, but it’s so important to have passions in your life that are just for you. I’m so disciplined every day with my training, but when I dance it’s about letting myself go. What do you do for you? #DoItForYourself @berleiaus @berleiusa"
2017-01-13_17-16-04_UTC.txt,With my Wilson...ready for you Oz. @wilsontennis @australianopen
2017-01-16_14-07-19_UTC.txt,Incredibly excited to be playing the first Grand Slam of 2017 with my new Autograph Blade SW104 ❤ Go pick one up today! @wilsontennis
2017-01-21_23-02-21_UTC.txt,Thanks @missionathlete for keeping me cool...it gets hot down under!
2017-01-24_14-02-21_UTC.txt,"New year, new watch, same timeless brand! #audemarspiguet #millenary"
2017-01-28_16-35-09_UTC.txt,The top is never lonely when your best friend @venuswilliams is there. Here's to #23. What a night for our family.
2017-02-01_01-17-23_UTC.txt,Ready jet go!  @jetsmarter  #jetsmarter #readyjetgo
2017-02-01_16-38-34_UTC.txt,Gold racket for me by @wilsontennis edition. I'm obsessed. You know gold is my fav color! I was so excited!!!
2017-02-01_18-58-53_UTC.txt,My #wcw my #bestfriend my #sister my #heart #myeverything #mybigsister
2017-02-02_03-07-00_UTC.txt,What #DoItForYourself means to me… @berleiaus @berleiusa
2017-02-02_23-24-26_UTC.txt,I spent the day at @Nike had a blast and some personal time with @nikecourt and a wonderful selfie with the one and only Mark Parker. What a day it has been already. 🤸🏿‍♀️🤸🏿‍♀️#greatestever #nike #nikecourt
2017-02-04_00-42-36_UTC.txt,Favorite Jordans on and off the court. My @nikecourt Flare AJ1! #23
2017-02-04_22-59-31_UTC.txt,The warm up with @thatsjoshjones
2017-02-07_14-40-11_UTC.txt,The view
2017-02-08_14-58-50_UTC.txt,Love playing heads up with I'm not good at giving hints! Haha @valvogt @dakota_raine @lyndrea_imani @prakashamritraj @gfirestone13 @estalee11 @coltonlhaynes @jeffleatham @zun_hut and more. What fun!
2017-02-13_14-37-01_UTC.txt,That salsa dance you do when @astonmartinlagonda and you meet up and plan amazing things...... #allmine #justforme
2017-02-14_12-47-57_UTC.txt,Throwback
2017-02-15_14-30-40_UTC.txt,#SISwim on sale now @si_swimsuit
2017-02-15_17-46-47_UTC.txt,#SISwim @si_swimsuit #body
2017-02-16_22-53-09_UTC.txt,Hope your day is going good 😘#SISwim @si_swimsuit
2017-02-17_15-02-39_UTC.txt,How cute is Max? 🐵🐒
2017-02-22_14-38-50_UTC.txt,"Someone once told me ""Never skip ab day"" good morning from the gym"
2017-02-23_01-24-56_UTC.txt,My #wcw @carowozniacki @si_swimsuit #siswimsuit🍑
2017-02-23_14-18-07_UTC.txt,"""She exudes confidence, she is woman"" #siswimsuit make today a confident one."
2017-02-25_14-03-09_UTC.txt,Girl's best friend @wilsontennis
2017-02-26_14-27-11_UTC.txt,✨🌟
